ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage
177672,D. Da Costa,32,https://cdn.sofifa.org/players/4/19/177672.png,Switzerland,https://cdn.sofifa.org/flags/47.png,63,63,FC Lugano,https://cdn.sofifa.org/teams/2/light/10032.png,€210K,€1K
192008,Zhang Chi,30,https://cdn.sofifa.org/players/4/19/192008.png,China PR,https://cdn.sofifa.org/flags/155.png,63,63,Shandong Luneng TaiShan FC,https://cdn.sofifa.org/teams/2/light/111724.png,€350K,€4K
198153,J. Taylor,26,https://cdn.sofifa.org/players/4/19/198153.png,Wales,https://cdn.sofifa.org/flags/50.png,63,64,Exeter City,https://cdn.sofifa.org/teams/2/light/143.png,€425K,€3K
204041,Bonilla,27,https://cdn.sofifa.org/players/4/19/204041.png,Spain,https://cdn.sofifa.org/flags/45.png,63,63,RCD Mallorca,https://cdn.sofifa.org/teams/2/light/453.png,€300K,€2K
206089,C. McGeehan,23,https://cdn.sofifa.org/players/4/19/206089.png,Northern Ireland,https://cdn.sofifa.org/flags/35.png,63,72,Barnsley,https://cdn.sofifa.org/teams/2/light/1932.png,€550K,€2K
218633,F. Piasecki,23,https://cdn.sofifa.org/players/4/19/218633.png,Poland,https://cdn.sofifa.org/flags/37.png,63,68,Miedź Legnica,https://cdn.sofifa.org/teams/2/light/112505.png,€500K,€1K
221961,A. Torralvo,24,https://cdn.sofifa.org/players/4/19/221961.png,Colombia,https://cdn.sofifa.org/flags/56.png,63,68,La Equidad,https://cdn.sofifa.org/teams/2/light/112523.png,€400K,€1K
225545,K. Froese,22,https://cdn.sofifa.org/players/4/19/225545.png,Canada,https://cdn.sofifa.org/flags/70.png,63,70,Fortuna Düsseldorf,https://cdn.sofifa.org/teams/2/light/110636.png,€525K,€5K
211978,S. Hoare,24,https://cdn.sofifa.org/players/4/19/211978.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,63,70,Dundalk,https://cdn.sofifa.org/teams/2/light/837.png,€450K,€1K
164618,J. Hernandez,34,https://cdn.sofifa.org/players/4/19/164618.png,Puerto Rico,https://cdn.sofifa.org/flags/88.png,63,63,Toronto FC,https://cdn.sofifa.org/teams/2/light/111651.png,€110K,€2K
180746,A. Durante,36,https://cdn.sofifa.org/players/4/19/180746.png,New Zealand,https://cdn.sofifa.org/flags/198.png,63,63,Wellington Phoenix,https://cdn.sofifa.org/teams/2/light/111766.png,€50K,€1K
246282,Salva Ferrer,20,https://cdn.sofifa.org/players/4/19/246282.png,Spain,https://cdn.sofifa.org/flags/45.png,63,74,Gimnàstic de Tarragona,https://cdn.sofifa.org/teams/2/light/15019.png,€550K,€1K
193546,S. Saunders,27,https://cdn.sofifa.org/players/4/19/193546.png,Scotland,https://cdn.sofifa.org/flags/42.png,63,64,Livingston FC,https://cdn.sofifa.org/teams/2/light/621.png,€350K,€2K
215052,L. Kruspzky,26,https://cdn.sofifa.org/players/4/19/215052.png,Argentina,https://cdn.sofifa.org/flags/52.png,63,66,Club Atlético Aldosivi,https://cdn.sofifa.org/teams/2/light/111707.png,€375K,€2K
220684,Pau Morer,22,https://cdn.sofifa.org/players/4/19/220684.png,Spain,https://cdn.sofifa.org/flags/45.png,63,72,Sandefjord Fotball,https://cdn.sofifa.org/teams/2/light/1757.png,€575K,€1K
225548,A. Dagriri,28,https://cdn.sofifa.org/players/4/19/225548.png,Saudi Arabia,https://cdn.sofifa.org/flags/183.png,63,63,Al Hazem,https://cdn.sofifa.org/teams/2/light/113222.png,€260K,€2K
173836,L. Alessandra,29,https://cdn.sofifa.org/players/4/19/173836.png,England,https://cdn.sofifa.org/flags/14.png,63,63,Notts County,https://cdn.sofifa.org/teams/2/light/1937.png,€375K,€5K
199181,Y. Tokunaga,34,https://cdn.sofifa.org/players/4/19/199181.png,Japan,https://cdn.sofifa.org/flags/163.png,63,63,V-Varen Nagasaki,https://cdn.sofifa.org/teams/2/light/112448.png,€110K,€1K
224525,J. Sellars,22,https://cdn.sofifa.org/players/4/19/224525.png,England,https://cdn.sofifa.org/flags/14.png,63,71,Östersunds FK,https://cdn.sofifa.org/teams/2/light/113173.png,€550K,€1K
240397,E. Rodríguez,27,https://cdn.sofifa.org/players/4/19/240397.png,Argentina,https://cdn.sofifa.org/flags/52.png,63,65,Club Atlético Tigre,https://cdn.sofifa.org/teams/2/light/111715.png,€350K,€3K
186637,M. Gomes,29,https://cdn.sofifa.org/players/4/19/186637.png,Switzerland,https://cdn.sofifa.org/flags/47.png,63,63,Neuchâtel Xamax,https://cdn.sofifa.org/teams/2/light/435.png,€280K,€2K
200718,J. Hammar,24,https://cdn.sofifa.org/players/4/19/200718.png,Sweden,https://cdn.sofifa.org/flags/46.png,63,69,BK Häcken,https://cdn.sofifa.org/teams/2/light/711.png,€425K,€1K
212750,E. Hurtado,27,https://cdn.sofifa.org/players/4/19/212750.png,United States,https://cdn.sofifa.org/flags/95.png,63,63,Vancouver Whitecaps FC,https://cdn.sofifa.org/teams/2/light/101112.png,€400K,€2K
235022,N. Schmidt,20,https://cdn.sofifa.org/players/4/19/235022.png,Germany,https://cdn.sofifa.org/flags/21.png,63,76,SV Wehen Wiesbaden,https://cdn.sofifa.org/teams/2/light/492.png,€700K,€4K
237582,K. Nagato,23,https://cdn.sofifa.org/players/4/19/237582.png,Japan,https://cdn.sofifa.org/flags/163.png,63,69,Vegalta Sendai,https://cdn.sofifa.org/teams/2/light/112836.png,€500K,€1K
186126,R. Flynn,29,https://cdn.sofifa.org/players/4/19/186126.png,Scotland,https://cdn.sofifa.org/flags/42.png,63,63,St. Mirren,https://cdn.sofifa.org/teams/2/light/100805.png,€350K,€2K
225295,A. Palazzi,22,https://cdn.sofifa.org/players/4/19/225295.png,Italy,https://cdn.sofifa.org/flags/27.png,63,70,Pescara,https://cdn.sofifa.org/teams/2/light/200.png,€500K,€9K
165903,Choi Hyo Jin,34,https://cdn.sofifa.org/players/4/19/165903.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,63,63,Jeonnam Dragons,https://cdn.sofifa.org/teams/2/light/1475.png,€100K,€2K
199184,R. Maeda,36,https://cdn.sofifa.org/players/4/19/199184.png,Japan,https://cdn.sofifa.org/flags/163.png,63,63,FC Tokyo,https://cdn.sofifa.org/teams/2/light/101150.png,€130K,€2K
225808,H. Hallberg,21,https://cdn.sofifa.org/players/4/19/225808.png,Sweden,https://cdn.sofifa.org/flags/46.png,63,73,Kalmar FF,https://cdn.sofifa.org/teams/2/light/1439.png,€600K,€1K
234000,Sander Asevedo,34,https://cdn.sofifa.org/players/4/19/234000.png,Brazil,https://cdn.sofifa.org/flags/54.png,63,63,Paraná,https://cdn.sofifa.org/teams/2/light/111048.png,€150K,€3K
237840,M. Andersen,19,https://cdn.sofifa.org/players/4/19/237840.png,Denmark,https://cdn.sofifa.org/flags/13.png,63,78,FC Nordsjælland,https://cdn.sofifa.org/teams/2/light/1788.png,€775K,€2K
172560,K. Povlsen,28,https://cdn.sofifa.org/players/4/19/172560.png,Denmark,https://cdn.sofifa.org/flags/13.png,63,63,Vendsyssel FF,https://cdn.sofifa.org/teams/2/light/111660.png,€300K,€2K
245008,M. Haas,22,https://cdn.sofifa.org/players/4/19/245008.png,Austria,https://cdn.sofifa.org/flags/4.png,63,69,SKN St. Pölten,https://cdn.sofifa.org/teams/2/light/112075.png,€425K,€3K
209425,A. Hsissane,27,https://cdn.sofifa.org/players/4/19/209425.png,Morocco,https://cdn.sofifa.org/flags/129.png,63,63,Nîmes Olympique,https://cdn.sofifa.org/teams/2/light/224.png,€300K,€3K
225809,E. Restrepo,21,https://cdn.sofifa.org/players/4/19/225809.png,Colombia,https://cdn.sofifa.org/flags/56.png,63,76,Itagüí Leones FC,https://cdn.sofifa.org/teams/2/light/112970.png,€625K,€1K
227857,B. Badibanga,22,https://cdn.sofifa.org/players/4/19/227857.png,Belgium,https://cdn.sofifa.org/flags/7.png,63,70,Waasland-Beveren,https://cdn.sofifa.org/teams/2/light/110913.png,€525K,€2K
228625,A. Kanno,28,https://cdn.sofifa.org/players/4/19/228625.png,Saudi Arabia,https://cdn.sofifa.org/flags/183.png,63,63,Al Fayha,https://cdn.sofifa.org/teams/2/light/113057.png,€300K,€4K
232465,S. Tomita,32,https://cdn.sofifa.org/players/4/19/232465.png,Japan,https://cdn.sofifa.org/flags/163.png,63,63,Vegalta Sendai,https://cdn.sofifa.org/teams/2/light/112836.png,€280K,€1K
169489,J. Byrom,31,https://cdn.sofifa.org/players/4/19/169489.png,England,https://cdn.sofifa.org/flags/14.png,63,63,Stevenage,https://cdn.sofifa.org/teams/2/light/361.png,€325K,€3K
245009,J. Barboza,27,https://cdn.sofifa.org/players/4/19/245009.png,Uruguay,https://cdn.sofifa.org/flags/60.png,63,63,Independiente Medellín,https://cdn.sofifa.org/teams/2/light/101103.png,€375K,€1K
199442,M. Grgic,26,https://cdn.sofifa.org/players/4/19/199442.png,Austria,https://cdn.sofifa.org/flags/4.png,63,64,SV Mattersburg,https://cdn.sofifa.org/teams/2/light/1785.png,€425K,€4K
241682,Redru,21,https://cdn.sofifa.org/players/4/19/241682.png,Spain,https://cdn.sofifa.org/flags/45.png,63,74,Elche CF,https://cdn.sofifa.org/teams/2/light/468.png,€550K,€3K
245266,S. Chilunda,19,https://cdn.sofifa.org/players/4/19/245266.png,Tanzania,https://cdn.sofifa.org/flags/143.png,63,71,CD Tenerife,https://cdn.sofifa.org/teams/2/light/260.png,€525K,€1K
181010,L. Broxham,30,https://cdn.sofifa.org/players/4/19/181010.png,Australia,https://cdn.sofifa.org/flags/195.png,63,63,Melbourne Victory,https://cdn.sofifa.org/teams/2/light/111397.png,€270K,€2K
53778,M. Richards,35,https://cdn.sofifa.org/players/4/19/53778.png,England,https://cdn.sofifa.org/flags/14.png,63,63,Swindon Town,https://cdn.sofifa.org/teams/2/light/1934.png,€170K,€3K
187154,N. Canavan,27,https://cdn.sofifa.org/players/4/19/187154.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,63,66,Plymouth Argyle,https://cdn.sofifa.org/teams/2/light/1929.png,€375K,€2K
213011,T. Badila,25,https://cdn.sofifa.org/players/4/19/213011.png,Congo,https://cdn.sofifa.org/flags/107.png,63,68,AS Nancy Lorraine,https://cdn.sofifa.org/teams/2/light/1823.png,€400K,€2K
220435,N. Rebolledo,32,https://cdn.sofifa.org/players/4/19/220435.png,Chile,https://cdn.sofifa.org/flags/55.png,63,63,Curicó Unido,https://cdn.sofifa.org/teams/2/light/112655.png,€200K,€1K
232467,H. Mita,27,https://cdn.sofifa.org/players/4/19/232467.png,Japan,https://cdn.sofifa.org/flags/163.png,63,63,Vissel Kobe,https://cdn.sofifa.org/teams/2/light/101146.png,€375K,€2K
242707,G. Lillard,22,https://cdn.sofifa.org/players/4/19/242707.png,United States,https://cdn.sofifa.org/flags/95.png,63,72,Chicago Fire,https://cdn.sofifa.org/teams/2/light/693.png,€500K,€1K
244499,S. Meusburger,24,https://cdn.sofifa.org/players/4/19/244499.png,Austria,https://cdn.sofifa.org/flags/4.png,63,67,FC Wacker Innsbruck,https://cdn.sofifa.org/teams/2/light/2045.png,€400K,€2K
193555,M. Miśkiewicz,29,https://cdn.sofifa.org/players/4/19/193555.png,Poland,https://cdn.sofifa.org/flags/37.png,63,64,Korona Kielce,https://cdn.sofifa.org/teams/2/light/111083.png,€290K,€1K
212756,Lee Hoo Gwon,27,https://cdn.sofifa.org/players/4/19/212756.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,63,63,Pohang Steelers,https://cdn.sofifa.org/teams/2/light/1474.png,€375K,€2K
221716,T. Peay,26,https://cdn.sofifa.org/players/4/19/221716.png,United States,https://cdn.sofifa.org/flags/95.png,63,66,Real Salt Lake,https://cdn.sofifa.org/teams/2/light/111065.png,€375K,€2K
239636,A. Okosun,24,https://cdn.sofifa.org/players/4/19/239636.png,Denmark,https://cdn.sofifa.org/flags/13.png,63,68,FC Midtjylland,https://cdn.sofifa.org/teams/2/light/1516.png,€475K,€4K
241172,Diego Barri,22,https://cdn.sofifa.org/players/4/19/241172.png,Spain,https://cdn.sofifa.org/flags/45.png,63,74,Albacete BP,https://cdn.sofifa.org/teams/2/light/1854.png,€550K,€2K
230933,L. Schoofs,21,https://cdn.sofifa.org/players/4/19/230933.png,Belgium,https://cdn.sofifa.org/flags/7.png,63,71,NAC Breda,https://cdn.sofifa.org/teams/2/light/1904.png,€475K,€3K
231445,J. Dasilva,19,https://cdn.sofifa.org/players/4/19/231445.png,England,https://cdn.sofifa.org/flags/14.png,63,76,Brentford,https://cdn.sofifa.org/teams/2/light/1925.png,€675K,€4K
237077,F. Boya,22,https://cdn.sofifa.org/players/4/19/237077.png,Cameroon,https://cdn.sofifa.org/flags/103.png,63,69,Royal Excel Mouscron,https://cdn.sofifa.org/teams/2/light/111560.png,€425K,€2K
214550,Y. Asprilla,25,https://cdn.sofifa.org/players/4/19/214550.png,Colombia,https://cdn.sofifa.org/flags/56.png,63,64,Atlético Bucaramanga,https://cdn.sofifa.org/teams/2/light/112992.png,€450K,€1K
221206,D. Björnquist,29,https://cdn.sofifa.org/players/4/19/221206.png,Sweden,https://cdn.sofifa.org/flags/46.png,63,63,Örebro SK,https://cdn.sofifa.org/teams/2/light/705.png,€280K,€1K
228886,G. Panico,21,https://cdn.sofifa.org/players/4/19/228886.png,Italy,https://cdn.sofifa.org/flags/27.png,63,73,Cittadella,https://cdn.sofifa.org/teams/2/light/111993.png,€600K,€1K
243478,E. Loiodice,17,https://cdn.sofifa.org/players/4/19/243478.png,France,https://cdn.sofifa.org/flags/18.png,63,85,Dijon FCO,https://cdn.sofifa.org/teams/2/light/110569.png,€800K,€1K
239127,A. Mayorga,21,https://cdn.sofifa.org/players/4/19/239127.png,Mexico,https://cdn.sofifa.org/flags/83.png,63,76,Club Necaxa,https://cdn.sofifa.org/teams/2/light/101121.png,€625K,€5K
243735,A. Spahic,21,https://cdn.sofifa.org/players/4/19/243735.png,Bosnia Herzegovina,https://cdn.sofifa.org/flags/8.png,63,71,FC Energie Cottbus,https://cdn.sofifa.org/teams/2/light/162.png,€400K,€1K
245783,Paulo Vítor,29,https://cdn.sofifa.org/players/4/19/245783.png,Brazil,https://cdn.sofifa.org/flags/54.png,63,64,Rio Ave FC,https://cdn.sofifa.org/teams/2/light/744.png,€290K,€2K
162072,B. Fuller,33,https://cdn.sofifa.org/players/4/19/162072.png,England,https://cdn.sofifa.org/flags/14.png,63,63,Gillingham,https://cdn.sofifa.org/teams/2/light/1802.png,€140K,€2K
238360,L. Wales,20,https://cdn.sofifa.org/players/4/19/238360.png,Australia,https://cdn.sofifa.org/flags/195.png,63,70,Melbourne City FC,https://cdn.sofifa.org/teams/2/light/112224.png,€525K,€2K
222233,Zhou Yun,27,https://cdn.sofifa.org/players/4/19/222233.png,China PR,https://cdn.sofifa.org/flags/155.png,63,64,Jiangsu Suning FC,https://cdn.sofifa.org/teams/2/light/112162.png,€350K,€4K
245785,S. Hatanaka,22,https://cdn.sofifa.org/players/4/19/245785.png,Japan,https://cdn.sofifa.org/flags/163.png,63,68,Yokohama F. Marinos,https://cdn.sofifa.org/teams/2/light/101151.png,€425K,€1K
203034,J. Day,27,https://cdn.sofifa.org/players/4/19/203034.png,England,https://cdn.sofifa.org/flags/14.png,63,66,Newport County,https://cdn.sofifa.org/teams/2/light/112254.png,€300K,€2K
242458,A. Dovbyk,21,https://cdn.sofifa.org/players/4/19/242458.png,Ukraine,https://cdn.sofifa.org/flags/49.png,63,73,FC Midtjylland,https://cdn.sofifa.org/teams/2/light/1516.png,€600K,€4K
207899,Neto,25,https://cdn.sofifa.org/players/4/19/207899.png,Brazil,https://cdn.sofifa.org/flags/54.png,63,68,América de Cali,https://cdn.sofifa.org/teams/2/light/101099.png,€350K,€1K
230171,Carlos Travisso,34,https://cdn.sofifa.org/players/4/19/230171.png,Brazil,https://cdn.sofifa.org/flags/54.png,63,63,Vitória,https://cdn.sofifa.org/teams/2/light/1719.png,€150K,€2K
239899,Víctor Fernández,20,https://cdn.sofifa.org/players/4/19/239899.png,Spain,https://cdn.sofifa.org/flags/45.png,63,80,Newcastle United,https://cdn.sofifa.org/teams/2/light/13.png,€800K,€6K
243739,L. Schlüter,26,https://cdn.sofifa.org/players/4/19/243739.png,Germany,https://cdn.sofifa.org/flags/21.png,63,65,FC Energie Cottbus,https://cdn.sofifa.org/teams/2/light/162.png,€375K,€1K
203292,O. Turton,25,https://cdn.sofifa.org/players/4/19/203292.png,England,https://cdn.sofifa.org/flags/14.png,63,66,Blackpool,https://cdn.sofifa.org/teams/2/light/1926.png,€375K,€2K
208668,D. Henen,22,https://cdn.sofifa.org/players/4/19/208668.png,Belgium,https://cdn.sofifa.org/flags/7.png,63,74,Sporting de Charleroi,https://cdn.sofifa.org/teams/2/light/670.png,€625K,€3K
222236,Yang Xiaotian,28,https://cdn.sofifa.org/players/4/19/222236.png,China PR,https://cdn.sofifa.org/flags/155.png,63,63,Jiangsu Suning FC,https://cdn.sofifa.org/teams/2/light/112162.png,€290K,€4K
177692,M. Jones,30,https://cdn.sofifa.org/players/4/19/177692.png,England,https://cdn.sofifa.org/flags/14.png,63,63,Carlisle United,https://cdn.sofifa.org/teams/2/light/1480.png,€350K,€3K
215325,M. Rosales,26,https://cdn.sofifa.org/players/4/19/215325.png,Argentina,https://cdn.sofifa.org/flags/52.png,63,66,Estudiantes de La Plata,https://cdn.sofifa.org/teams/2/light/101083.png,€375K,€3K
232477,S. Al Ghannam,24,https://cdn.sofifa.org/players/4/19/232477.png,Saudi Arabia,https://cdn.sofifa.org/flags/183.png,63,67,Al Nassr,https://cdn.sofifa.org/teams/2/light/112139.png,€400K,€5K
239901,S. Kalajdzic,20,https://cdn.sofifa.org/players/4/19/239901.png,Austria,https://cdn.sofifa.org/flags/4.png,63,75,FC Admira Wacker Mödling,https://cdn.sofifa.org/teams/2/light/111821.png,€650K,€2K
181021,D. Djulbic,35,https://cdn.sofifa.org/players/4/19/181021.png,Australia,https://cdn.sofifa.org/flags/195.png,63,63,Perth Glory,https://cdn.sofifa.org/teams/2/light/111399.png,€90K,€1K
243742,J. Matuwila,26,https://cdn.sofifa.org/players/4/19/243742.png,Germany,https://cdn.sofifa.org/flags/21.png,63,66,FC Energie Cottbus,https://cdn.sofifa.org/teams/2/light/162.png,€375K,€1K
179742,S. Ito,29,https://cdn.sofifa.org/players/4/19/179742.png,Japan,https://cdn.sofifa.org/flags/163.png,63,63,Yokohama F. Marinos,https://cdn.sofifa.org/teams/2/light/101151.png,€375K,€2K
2335,A. Wilbraham,38,https://cdn.sofifa.org/players/4/19/2335.png,England,https://cdn.sofifa.org/flags/14.png,63,63,Rochdale,https://cdn.sofifa.org/teams/2/light/1955.png,€130K,€1K
207903,P. Mráz,31,https://cdn.sofifa.org/players/4/19/207903.png,Slovakia,https://cdn.sofifa.org/flags/43.png,63,63,Zagłębie Sosnowiec,https://cdn.sofifa.org/teams/2/light/111089.png,€240K,€1K
208927,H. Sulaimani,41,https://cdn.sofifa.org/players/4/19/208927.png,Saudi Arabia,https://cdn.sofifa.org/flags/183.png,63,63,Ohod Club,https://cdn.sofifa.org/teams/2/light/113219.png,€ 0,€3K
182047,Wu Yan,29,https://cdn.sofifa.org/players/4/19/182047.png,China PR,https://cdn.sofifa.org/flags/155.png,63,63,Henan Jianye FC,https://cdn.sofifa.org/teams/2/light/111779.png,€250K,€2K
213280,C. Pain,24,https://cdn.sofifa.org/players/4/19/213280.png,Australia,https://cdn.sofifa.org/flags/195.png,63,66,Central Coast Mariners,https://cdn.sofifa.org/teams/2/light/111396.png,€475K,€1K
156704,T. Eriksson,33,https://cdn.sofifa.org/players/4/19/156704.png,Sweden,https://cdn.sofifa.org/flags/46.png,63,63,Kalmar FF,https://cdn.sofifa.org/teams/2/light/1439.png,€220K,€1K
241696,H. De la Fuente,21,https://cdn.sofifa.org/players/4/19/241696.png,Argentina,https://cdn.sofifa.org/flags/52.png,63,71,Vélez Sarsfield,https://cdn.sofifa.org/teams/2/light/101088.png,€475K,€2K
184352,J. Bailey,29,https://cdn.sofifa.org/players/4/19/184352.png,England,https://cdn.sofifa.org/flags/14.png,63,63,Yeovil Town,https://cdn.sofifa.org/teams/2/light/346.png,€350K,€2K
203809,A. Pierre,25,https://cdn.sofifa.org/players/4/19/203809.png,Grenada,https://cdn.sofifa.org/flags/77.png,63,68,Northampton Town,https://cdn.sofifa.org/teams/2/light/1930.png,€425K,€3K
228385,H. Burgoyne,21,https://cdn.sofifa.org/players/4/19/228385.png,England,https://cdn.sofifa.org/flags/14.png,63,76,Plymouth Argyle,https://cdn.sofifa.org/teams/2/light/1929.png,€575K,€5K
104737,B. Roche,36,https://cdn.sofifa.org/players/4/19/104737.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,63,63,Morecambe,https://cdn.sofifa.org/teams/2/light/357.png,€50K,€1K
202786,R. Sánchez,24,https://cdn.sofifa.org/players/4/19/202786.png,Mexico,https://cdn.sofifa.org/flags/83.png,63,70,Chicago Fire,https://cdn.sofifa.org/teams/2/light/693.png,€375K,€1K
229666,U. Korun,31,https://cdn.sofifa.org/players/4/19/229666.png,Slovenia,https://cdn.sofifa.org/flags/44.png,63,63,Piast Gliwice,https://cdn.sofifa.org/teams/2/light/111086.png,€250K,€2K
242466,J. Mosquera,23,https://cdn.sofifa.org/players/4/19/242466.png,Colombia,https://cdn.sofifa.org/flags/56.png,63,69,Boyacá Chicó FC,https://cdn.sofifa.org/teams/2/light/112019.png,€425K,€1K
